# learning rate : 0.002
# batch size : 64
# max_iteration : 200000
# learning rate : 0.002
# batch size : 64
# max_iteration : 200000
[i] iter = 100, loss = 1.9317, x_loss = 1.8560, l2_reg_loss = 0.0757, accuracy = 14.28, train_time = 11sec
[i] iter = 179000, loss = 0.1072, x_loss = 0.0227, l2_reg_loss = 0.0845, accuracy = 99.88, train_time = 7sec
[i] iter = 179100, loss = 0.1084, x_loss = 0.0239, l2_reg_loss = 0.0844, accuracy = 99.84, train_time = 7sec
[i] iter = 179200, loss = 0.1099, x_loss = 0.0255, l2_reg_loss = 0.0844, accuracy = 99.80, train_time = 7sec
[i] iter = 179300, loss = 0.1078, x_loss = 0.0234, l2_reg_loss = 0.0844, accuracy = 99.81, train_time = 7sec
[i] iter = 179400, loss = 0.1083, x_loss = 0.0239, l2_reg_loss = 0.0844, accuracy = 99.86, train_time = 7sec
[i] iter = 179500, loss = 0.1075, x_loss = 0.0231, l2_reg_loss = 0.0844, accuracy = 99.86, train_time = 7sec
[i] iter = 179600, loss = 0.1066, x_loss = 0.0222, l2_reg_loss = 0.0844, accuracy = 99.95, train_time = 7sec
[i] iter = 179700, loss = 0.1073, x_loss = 0.0230, l2_reg_loss = 0.0843, accuracy = 99.83, train_time = 7sec
[i] iter = 179800, loss = 0.1068, x_loss = 0.0225, l2_reg_loss = 0.0843, accuracy = 99.88, train_time = 7sec
[i] iter = 179900, loss = 0.1074, x_loss = 0.0231, l2_reg_loss = 0.0843, accuracy = 99.88, train_time = 7sec
[i] iter = 180000, loss = 0.1075, x_loss = 0.0232, l2_reg_loss = 0.0843, accuracy = 99.83, train_time = 7sec
[i] iter = 180000, test_accuracy = 92.68, test_time = 1sec
[i] iter = 180100, loss = 0.1062, x_loss = 0.0219, l2_reg_loss = 0.0843, accuracy = 99.91, train_time = 8sec
[i] iter = 180200, loss = 0.1083, x_loss = 0.0241, l2_reg_loss = 0.0843, accuracy = 99.80, train_time = 7sec
[i] iter = 180300, loss = 0.1076, x_loss = 0.0234, l2_reg_loss = 0.0843, accuracy = 99.83, train_time = 7sec
[i] iter = 180400, loss = 0.1062, x_loss = 0.0220, l2_reg_loss = 0.0842, accuracy = 99.86, train_time = 7sec
[i] iter = 180500, loss = 0.1087, x_loss = 0.0245, l2_reg_loss = 0.0842, accuracy = 99.81, train_time = 7sec
[i] iter = 180600, loss = 0.1070, x_loss = 0.0228, l2_reg_loss = 0.0842, accuracy = 99.89, train_time = 7sec
[i] iter = 180700, loss = 0.1066, x_loss = 0.0224, l2_reg_loss = 0.0842, accuracy = 99.89, train_time = 7sec
[i] iter = 180800, loss = 0.1079, x_loss = 0.0237, l2_reg_loss = 0.0842, accuracy = 99.81, train_time = 7sec
[i] iter = 180900, loss = 0.1062, x_loss = 0.0220, l2_reg_loss = 0.0842, accuracy = 99.86, train_time = 7sec
[i] iter = 181000, loss = 0.1070, x_loss = 0.0229, l2_reg_loss = 0.0841, accuracy = 99.89, train_time = 7sec
[i] iter = 181100, loss = 0.1076, x_loss = 0.0235, l2_reg_loss = 0.0841, accuracy = 99.83, train_time = 7sec
[i] iter = 181200, loss = 0.1061, x_loss = 0.0220, l2_reg_loss = 0.0841, accuracy = 99.86, train_time = 7sec
[i] iter = 181300, loss = 0.1063, x_loss = 0.0222, l2_reg_loss = 0.0841, accuracy = 99.86, train_time = 7sec
[i] iter = 181400, loss = 0.1053, x_loss = 0.0212, l2_reg_loss = 0.0841, accuracy = 99.92, train_time = 7sec
[i] iter = 181500, loss = 0.1087, x_loss = 0.0246, l2_reg_loss = 0.0841, accuracy = 99.70, train_time = 7sec
[i] iter = 181600, loss = 0.1066, x_loss = 0.0226, l2_reg_loss = 0.0841, accuracy = 99.88, train_time = 7sec
[i] iter = 181700, loss = 0.1062, x_loss = 0.0222, l2_reg_loss = 0.0840, accuracy = 99.92, train_time = 7sec
[i] iter = 181800, loss = 0.1077, x_loss = 0.0236, l2_reg_loss = 0.0840, accuracy = 99.83, train_time = 7sec
[i] iter = 181900, loss = 0.1067, x_loss = 0.0227, l2_reg_loss = 0.0840, accuracy = 99.80, train_time = 7sec
[i] iter = 182000, loss = 0.1057, x_loss = 0.0217, l2_reg_loss = 0.0840, accuracy = 99.89, train_time = 7sec
[i] iter = 182100, loss = 0.1069, x_loss = 0.0229, l2_reg_loss = 0.0840, accuracy = 99.84, train_time = 7sec
[i] iter = 182200, loss = 0.1078, x_loss = 0.0238, l2_reg_loss = 0.0840, accuracy = 99.80, train_time = 7sec
[i] iter = 182300, loss = 0.1074, x_loss = 0.0235, l2_reg_loss = 0.0840, accuracy = 99.80, train_time = 7sec
[i] iter = 182400, loss = 0.1062, x_loss = 0.0222, l2_reg_loss = 0.0839, accuracy = 99.91, train_time = 7sec
[i] iter = 182500, loss = 0.1065, x_loss = 0.0226, l2_reg_loss = 0.0839, accuracy = 99.81, train_time = 7sec
[i] iter = 182600, loss = 0.1061, x_loss = 0.0222, l2_reg_loss = 0.0839, accuracy = 99.92, train_time = 7sec
[i] iter = 182700, loss = 0.1067, x_loss = 0.0228, l2_reg_loss = 0.0839, accuracy = 99.81, train_time = 7sec
[i] iter = 182800, loss = 0.1077, x_loss = 0.0238, l2_reg_loss = 0.0839, accuracy = 99.78, train_time = 7sec
[i] iter = 182900, loss = 0.1056, x_loss = 0.0217, l2_reg_loss = 0.0839, accuracy = 99.92, train_time = 7sec
[i] iter = 183000, loss = 0.1077, x_loss = 0.0238, l2_reg_loss = 0.0838, accuracy = 99.78, train_time = 7sec
[i] iter = 183100, loss = 0.1057, x_loss = 0.0219, l2_reg_loss = 0.0838, accuracy = 99.89, train_time = 7sec
[i] iter = 183200, loss = 0.1059, x_loss = 0.0221, l2_reg_loss = 0.0838, accuracy = 99.89, train_time = 7sec
[i] iter = 183300, loss = 0.1070, x_loss = 0.0232, l2_reg_loss = 0.0838, accuracy = 99.84, train_time = 7sec
[i] iter = 183400, loss = 0.1064, x_loss = 0.0226, l2_reg_loss = 0.0838, accuracy = 99.84, train_time = 7sec
[i] iter = 183500, loss = 0.1060, x_loss = 0.0223, l2_reg_loss = 0.0838, accuracy = 99.88, train_time = 7sec
[i] iter = 183600, loss = 0.1059, x_loss = 0.0222, l2_reg_loss = 0.0838, accuracy = 99.89, train_time = 7sec
[i] iter = 183700, loss = 0.1072, x_loss = 0.0234, l2_reg_loss = 0.0837, accuracy = 99.80, train_time = 7sec
[i] iter = 183800, loss = 0.1051, x_loss = 0.0214, l2_reg_loss = 0.0837, accuracy = 99.89, train_time = 7sec
[i] iter = 183900, loss = 0.1050, x_loss = 0.0212, l2_reg_loss = 0.0837, accuracy = 99.92, train_time = 7sec
[i] iter = 184000, loss = 0.1076, x_loss = 0.0239, l2_reg_loss = 0.0837, accuracy = 99.78, train_time = 7sec
[i] iter = 184100, loss = 0.1063, x_loss = 0.0226, l2_reg_loss = 0.0837, accuracy = 99.86, train_time = 7sec
[i] iter = 184200, loss = 0.1065, x_loss = 0.0228, l2_reg_loss = 0.0837, accuracy = 99.86, train_time = 7sec
[i] iter = 184300, loss = 0.1068, x_loss = 0.0232, l2_reg_loss = 0.0836, accuracy = 99.83, train_time = 7sec
[i] iter = 184400, loss = 0.1066, x_loss = 0.0230, l2_reg_loss = 0.0836, accuracy = 99.83, train_time = 7sec
[i] iter = 184500, loss = 0.1054, x_loss = 0.0218, l2_reg_loss = 0.0836, accuracy = 99.91, train_time = 7sec
[i] iter = 184600, loss = 0.1051, x_loss = 0.0215, l2_reg_loss = 0.0836, accuracy = 99.92, train_time = 7sec
[i] iter = 184700, loss = 0.1062, x_loss = 0.0226, l2_reg_loss = 0.0836, accuracy = 99.84, train_time = 7sec
[i] iter = 184800, loss = 0.1057, x_loss = 0.0221, l2_reg_loss = 0.0836, accuracy = 99.91, train_time = 7sec
[i] iter = 184900, loss = 0.1040, x_loss = 0.0205, l2_reg_loss = 0.0836, accuracy = 99.97, train_time = 7sec
[i] iter = 185000, loss = 0.1067, x_loss = 0.0232, l2_reg_loss = 0.0835, accuracy = 99.80, train_time = 7sec
[i] iter = 185000, test_accuracy = 92.83, test_time = 1sec
[i] iter = 185100, loss = 0.1059, x_loss = 0.0224, l2_reg_loss = 0.0835, accuracy = 99.89, train_time = 8sec
[i] iter = 185200, loss = 0.1059, x_loss = 0.0224, l2_reg_loss = 0.0835, accuracy = 99.86, train_time = 7sec
[i] iter = 185300, loss = 0.1069, x_loss = 0.0234, l2_reg_loss = 0.0835, accuracy = 99.78, train_time = 7sec
[i] iter = 185400, loss = 0.1062, x_loss = 0.0227, l2_reg_loss = 0.0835, accuracy = 99.80, train_time = 7sec
[i] iter = 185500, loss = 0.1053, x_loss = 0.0218, l2_reg_loss = 0.0835, accuracy = 99.92, train_time = 7sec
[i] iter = 185600, loss = 0.1051, x_loss = 0.0217, l2_reg_loss = 0.0834, accuracy = 99.88, train_time = 7sec
[i] iter = 185700, loss = 0.1076, x_loss = 0.0242, l2_reg_loss = 0.0834, accuracy = 99.80, train_time = 7sec
[i] iter = 185800, loss = 0.1046, x_loss = 0.0212, l2_reg_loss = 0.0834, accuracy = 99.92, train_time = 7sec
[i] iter = 185900, loss = 0.1062, x_loss = 0.0228, l2_reg_loss = 0.0834, accuracy = 99.86, train_time = 7sec
[i] iter = 186000, loss = 0.1068, x_loss = 0.0234, l2_reg_loss = 0.0834, accuracy = 99.75, train_time = 7sec
[i] iter = 186100, loss = 0.1078, x_loss = 0.0245, l2_reg_loss = 0.0834, accuracy = 99.77, train_time = 7sec
[i] iter = 186200, loss = 0.1053, x_loss = 0.0219, l2_reg_loss = 0.0834, accuracy = 99.91, train_time = 7sec
[i] iter = 186300, loss = 0.1073, x_loss = 0.0240, l2_reg_loss = 0.0833, accuracy = 99.81, train_time = 7sec
[i] iter = 186400, loss = 0.1052, x_loss = 0.0218, l2_reg_loss = 0.0833, accuracy = 99.89, train_time = 7sec
[i] iter = 186500, loss = 0.1056, x_loss = 0.0223, l2_reg_loss = 0.0833, accuracy = 99.92, train_time = 7sec
[i] iter = 186600, loss = 0.1072, x_loss = 0.0239, l2_reg_loss = 0.0833, accuracy = 99.83, train_time = 7sec
[i] iter = 186700, loss = 0.1058, x_loss = 0.0225, l2_reg_loss = 0.0833, accuracy = 99.88, train_time = 7sec
[i] iter = 186800, loss = 0.1063, x_loss = 0.0230, l2_reg_loss = 0.0833, accuracy = 99.80, train_time = 7sec
[i] iter = 186900, loss = 0.1045, x_loss = 0.0212, l2_reg_loss = 0.0832, accuracy = 99.89, train_time = 7sec
[i] iter = 187000, loss = 0.1054, x_loss = 0.0222, l2_reg_loss = 0.0832, accuracy = 99.89, train_time = 7sec
[i] iter = 187100, loss = 0.1043, x_loss = 0.0211, l2_reg_loss = 0.0832, accuracy = 99.95, train_time = 7sec
[i] iter = 187200, loss = 0.1051, x_loss = 0.0219, l2_reg_loss = 0.0832, accuracy = 99.92, train_time = 7sec
[i] iter = 187300, loss = 0.1058, x_loss = 0.0226, l2_reg_loss = 0.0832, accuracy = 99.84, train_time = 7sec
[i] iter = 187400, loss = 0.1041, x_loss = 0.0209, l2_reg_loss = 0.0832, accuracy = 99.91, train_time = 7sec
[i] iter = 187500, loss = 0.1044, x_loss = 0.0212, l2_reg_loss = 0.0832, accuracy = 99.95, train_time = 7sec
[i] iter = 187600, loss = 0.1033, x_loss = 0.0202, l2_reg_loss = 0.0831, accuracy = 99.92, train_time = 7sec
[i] iter = 187700, loss = 0.1071, x_loss = 0.0240, l2_reg_loss = 0.0831, accuracy = 99.80, train_time = 7sec
[i] iter = 187800, loss = 0.1053, x_loss = 0.0222, l2_reg_loss = 0.0831, accuracy = 99.88, train_time = 7sec
[i] iter = 187900, loss = 0.1065, x_loss = 0.0234, l2_reg_loss = 0.0831, accuracy = 99.86, train_time = 7sec
[i] iter = 188000, loss = 0.1056, x_loss = 0.0226, l2_reg_loss = 0.0831, accuracy = 99.84, train_time = 7sec
[i] iter = 188100, loss = 0.1052, x_loss = 0.0221, l2_reg_loss = 0.0831, accuracy = 99.88, train_time = 7sec
[i] iter = 188200, loss = 0.1053, x_loss = 0.0223, l2_reg_loss = 0.0830, accuracy = 99.94, train_time = 7sec
[i] iter = 188300, loss = 0.1054, x_loss = 0.0224, l2_reg_loss = 0.0830, accuracy = 99.91, train_time = 7sec
[i] iter = 188400, loss = 0.1064, x_loss = 0.0234, l2_reg_loss = 0.0830, accuracy = 99.80, train_time = 7sec
[i] iter = 188500, loss = 0.1071, x_loss = 0.0241, l2_reg_loss = 0.0830, accuracy = 99.77, train_time = 7sec
[i] iter = 188600, loss = 0.1039, x_loss = 0.0209, l2_reg_loss = 0.0830, accuracy = 99.92, train_time = 7sec
[i] iter = 188700, loss = 0.1048, x_loss = 0.0218, l2_reg_loss = 0.0830, accuracy = 99.88, train_time = 7sec
[i] iter = 188800, loss = 0.1052, x_loss = 0.0223, l2_reg_loss = 0.0830, accuracy = 99.88, train_time = 7sec
[i] iter = 188900, loss = 0.1061, x_loss = 0.0232, l2_reg_loss = 0.0829, accuracy = 99.84, train_time = 7sec
[i] iter = 189000, loss = 0.1036, x_loss = 0.0207, l2_reg_loss = 0.0829, accuracy = 99.94, train_time = 7sec
[i] iter = 189100, loss = 0.1041, x_loss = 0.0212, l2_reg_loss = 0.0829, accuracy = 99.97, train_time = 7sec
[i] iter = 189200, loss = 0.1067, x_loss = 0.0238, l2_reg_loss = 0.0829, accuracy = 99.80, train_time = 7sec
[i] iter = 189300, loss = 0.1045, x_loss = 0.0216, l2_reg_loss = 0.0829, accuracy = 99.94, train_time = 7sec
[i] iter = 189400, loss = 0.1057, x_loss = 0.0229, l2_reg_loss = 0.0829, accuracy = 99.86, train_time = 7sec
[i] iter = 189500, loss = 0.1058, x_loss = 0.0230, l2_reg_loss = 0.0828, accuracy = 99.86, train_time = 7sec
[i] iter = 189600, loss = 0.1050, x_loss = 0.0222, l2_reg_loss = 0.0828, accuracy = 99.84, train_time = 7sec
[i] iter = 189700, loss = 0.1048, x_loss = 0.0219, l2_reg_loss = 0.0828, accuracy = 99.92, train_time = 7sec
[i] iter = 189800, loss = 0.1043, x_loss = 0.0215, l2_reg_loss = 0.0828, accuracy = 99.94, train_time = 7sec
[i] iter = 189900, loss = 0.1054, x_loss = 0.0227, l2_reg_loss = 0.0828, accuracy = 99.84, train_time = 7sec
[i] iter = 190000, loss = 0.1052, x_loss = 0.0225, l2_reg_loss = 0.0828, accuracy = 99.94, train_time = 7sec
[i] iter = 190000, test_accuracy = 92.88, test_time = 1sec
[i] iter = 190100, loss = 0.1058, x_loss = 0.0230, l2_reg_loss = 0.0828, accuracy = 99.88, train_time = 8sec
[i] iter = 190200, loss = 0.1044, x_loss = 0.0217, l2_reg_loss = 0.0827, accuracy = 99.86, train_time = 7sec
[i] iter = 190300, loss = 0.1035, x_loss = 0.0208, l2_reg_loss = 0.0827, accuracy = 99.98, train_time = 7sec
[i] iter = 190400, loss = 0.1048, x_loss = 0.0221, l2_reg_loss = 0.0827, accuracy = 99.86, train_time = 7sec
[i] iter = 190500, loss = 0.1042, x_loss = 0.0215, l2_reg_loss = 0.0827, accuracy = 99.88, train_time = 7sec
[i] iter = 190600, loss = 0.1046, x_loss = 0.0219, l2_reg_loss = 0.0827, accuracy = 99.86, train_time = 7sec
[i] iter = 190700, loss = 0.1053, x_loss = 0.0226, l2_reg_loss = 0.0827, accuracy = 99.88, train_time = 7sec
[i] iter = 190800, loss = 0.1052, x_loss = 0.0226, l2_reg_loss = 0.0826, accuracy = 99.89, train_time = 7sec
[i] iter = 190900, loss = 0.1037, x_loss = 0.0211, l2_reg_loss = 0.0826, accuracy = 99.91, train_time = 7sec
[i] iter = 191000, loss = 0.1064, x_loss = 0.0238, l2_reg_loss = 0.0826, accuracy = 99.80, train_time = 7sec
[i] iter = 191100, loss = 0.1058, x_loss = 0.0232, l2_reg_loss = 0.0826, accuracy = 99.77, train_time = 7sec
[i] iter = 191200, loss = 0.1050, x_loss = 0.0224, l2_reg_loss = 0.0826, accuracy = 99.91, train_time = 7sec
[i] iter = 191300, loss = 0.1036, x_loss = 0.0210, l2_reg_loss = 0.0826, accuracy = 99.95, train_time = 7sec
[i] iter = 191400, loss = 0.1049, x_loss = 0.0223, l2_reg_loss = 0.0826, accuracy = 99.88, train_time = 7sec
[i] iter = 191500, loss = 0.1040, x_loss = 0.0214, l2_reg_loss = 0.0825, accuracy = 99.89, train_time = 7sec
[i] iter = 191600, loss = 0.1046, x_loss = 0.0221, l2_reg_loss = 0.0825, accuracy = 99.94, train_time = 7sec
[i] iter = 191700, loss = 0.1040, x_loss = 0.0215, l2_reg_loss = 0.0825, accuracy = 99.94, train_time = 7sec
[i] iter = 191800, loss = 0.1036, x_loss = 0.0211, l2_reg_loss = 0.0825, accuracy = 99.94, train_time = 7sec
[i] iter = 191900, loss = 0.1036, x_loss = 0.0212, l2_reg_loss = 0.0825, accuracy = 99.92, train_time = 7sec
[i] iter = 192000, loss = 0.1025, x_loss = 0.0200, l2_reg_loss = 0.0825, accuracy = 99.95, train_time = 7sec
[i] iter = 192100, loss = 0.1043, x_loss = 0.0218, l2_reg_loss = 0.0824, accuracy = 99.92, train_time = 7sec
[i] iter = 192200, loss = 0.1055, x_loss = 0.0230, l2_reg_loss = 0.0824, accuracy = 99.83, train_time = 7sec
[i] iter = 192300, loss = 0.1036, x_loss = 0.0211, l2_reg_loss = 0.0824, accuracy = 99.91, train_time = 7sec
[i] iter = 192400, loss = 0.1037, x_loss = 0.0213, l2_reg_loss = 0.0824, accuracy = 99.91, train_time = 7sec
[i] iter = 192500, loss = 0.1038, x_loss = 0.0214, l2_reg_loss = 0.0824, accuracy = 99.95, train_time = 7sec
[i] iter = 192600, loss = 0.1041, x_loss = 0.0217, l2_reg_loss = 0.0824, accuracy = 99.94, train_time = 7sec
[i] iter = 192700, loss = 0.1055, x_loss = 0.0232, l2_reg_loss = 0.0823, accuracy = 99.81, train_time = 7sec
[i] iter = 192800, loss = 0.1046, x_loss = 0.0222, l2_reg_loss = 0.0823, accuracy = 99.86, train_time = 7sec
[i] iter = 192900, loss = 0.1033, x_loss = 0.0210, l2_reg_loss = 0.0823, accuracy = 99.94, train_time = 7sec
[i] iter = 193000, loss = 0.1040, x_loss = 0.0217, l2_reg_loss = 0.0823, accuracy = 99.91, train_time = 7sec
[i] iter = 193100, loss = 0.1041, x_loss = 0.0218, l2_reg_loss = 0.0823, accuracy = 99.92, train_time = 7sec
[i] iter = 193200, loss = 0.1040, x_loss = 0.0218, l2_reg_loss = 0.0823, accuracy = 99.89, train_time = 7sec
[i] iter = 193300, loss = 0.1042, x_loss = 0.0219, l2_reg_loss = 0.0822, accuracy = 99.81, train_time = 7sec
[i] iter = 193400, loss = 0.1044, x_loss = 0.0222, l2_reg_loss = 0.0822, accuracy = 99.88, train_time = 7sec
[i] iter = 193500, loss = 0.1038, x_loss = 0.0215, l2_reg_loss = 0.0822, accuracy = 99.91, train_time = 7sec
[i] iter = 193600, loss = 0.1042, x_loss = 0.0220, l2_reg_loss = 0.0822, accuracy = 99.88, train_time = 7sec
[i] iter = 193700, loss = 0.1036, x_loss = 0.0214, l2_reg_loss = 0.0822, accuracy = 99.91, train_time = 7sec
[i] iter = 193800, loss = 0.1044, x_loss = 0.0222, l2_reg_loss = 0.0822, accuracy = 99.95, train_time = 7sec
[i] iter = 193900, loss = 0.1044, x_loss = 0.0222, l2_reg_loss = 0.0822, accuracy = 99.86, train_time = 7sec
[i] iter = 194000, loss = 0.1048, x_loss = 0.0226, l2_reg_loss = 0.0821, accuracy = 99.88, train_time = 7sec
[i] iter = 194100, loss = 0.1047, x_loss = 0.0225, l2_reg_loss = 0.0821, accuracy = 99.86, train_time = 7sec
[i] iter = 194200, loss = 0.1050, x_loss = 0.0229, l2_reg_loss = 0.0821, accuracy = 99.86, train_time = 7sec
[i] iter = 194300, loss = 0.1038, x_loss = 0.0217, l2_reg_loss = 0.0821, accuracy = 99.91, train_time = 7sec
[i] iter = 194400, loss = 0.1042, x_loss = 0.0221, l2_reg_loss = 0.0821, accuracy = 99.89, train_time = 7sec
[i] iter = 194500, loss = 0.1044, x_loss = 0.0223, l2_reg_loss = 0.0821, accuracy = 99.84, train_time = 7sec
[i] iter = 194600, loss = 0.1038, x_loss = 0.0217, l2_reg_loss = 0.0820, accuracy = 99.89, train_time = 7sec
[i] iter = 194700, loss = 0.1054, x_loss = 0.0233, l2_reg_loss = 0.0820, accuracy = 99.81, train_time = 7sec
[i] iter = 194800, loss = 0.1037, x_loss = 0.0217, l2_reg_loss = 0.0820, accuracy = 99.80, train_time = 7sec
[i] iter = 194900, loss = 0.1030, x_loss = 0.0210, l2_reg_loss = 0.0820, accuracy = 99.92, train_time = 7sec
[i] iter = 195000, loss = 0.1040, x_loss = 0.0220, l2_reg_loss = 0.0820, accuracy = 99.91, train_time = 7sec
[i] iter = 195000, test_accuracy = 92.80, test_time = 1sec
[i] iter = 195100, loss = 0.1037, x_loss = 0.0217, l2_reg_loss = 0.0820, accuracy = 99.92, train_time = 8sec
[i] iter = 195200, loss = 0.1041, x_loss = 0.0222, l2_reg_loss = 0.0820, accuracy = 99.88, train_time = 7sec
[i] iter = 195300, loss = 0.1033, x_loss = 0.0214, l2_reg_loss = 0.0819, accuracy = 99.84, train_time = 7sec
[i] iter = 195400, loss = 0.1037, x_loss = 0.0217, l2_reg_loss = 0.0819, accuracy = 99.86, train_time = 7sec
[i] iter = 195500, loss = 0.1037, x_loss = 0.0218, l2_reg_loss = 0.0819, accuracy = 99.91, train_time = 7sec
[i] iter = 195600, loss = 0.1040, x_loss = 0.0221, l2_reg_loss = 0.0819, accuracy = 99.88, train_time = 7sec
[i] iter = 195700, loss = 0.1048, x_loss = 0.0229, l2_reg_loss = 0.0819, accuracy = 99.84, train_time = 7sec
[i] iter = 195800, loss = 0.1032, x_loss = 0.0214, l2_reg_loss = 0.0819, accuracy = 99.97, train_time = 7sec
[i] iter = 195900, loss = 0.1038, x_loss = 0.0219, l2_reg_loss = 0.0818, accuracy = 99.86, train_time = 7sec
[i] iter = 196000, loss = 0.1030, x_loss = 0.0212, l2_reg_loss = 0.0818, accuracy = 99.92, train_time = 7sec
[i] iter = 196100, loss = 0.1031, x_loss = 0.0212, l2_reg_loss = 0.0818, accuracy = 99.92, train_time = 7sec
[i] iter = 196200, loss = 0.1022, x_loss = 0.0204, l2_reg_loss = 0.0818, accuracy = 99.97, train_time = 7sec
[i] iter = 196300, loss = 0.1030, x_loss = 0.0212, l2_reg_loss = 0.0818, accuracy = 99.95, train_time = 7sec
[i] iter = 196400, loss = 0.1028, x_loss = 0.0210, l2_reg_loss = 0.0818, accuracy = 99.94, train_time = 7sec
[i] iter = 196500, loss = 0.1043, x_loss = 0.0226, l2_reg_loss = 0.0817, accuracy = 99.81, train_time = 7sec
[i] iter = 196600, loss = 0.1061, x_loss = 0.0244, l2_reg_loss = 0.0817, accuracy = 99.78, train_time = 7sec
[i] iter = 196700, loss = 0.1030, x_loss = 0.0213, l2_reg_loss = 0.0817, accuracy = 99.91, train_time = 7sec
[i] iter = 196800, loss = 0.1034, x_loss = 0.0217, l2_reg_loss = 0.0817, accuracy = 99.89, train_time = 7sec
[i] iter = 196900, loss = 0.1036, x_loss = 0.0219, l2_reg_loss = 0.0817, accuracy = 99.89, train_time = 7sec
[i] iter = 197000, loss = 0.1022, x_loss = 0.0205, l2_reg_loss = 0.0817, accuracy = 99.95, train_time = 7sec
[i] iter = 197100, loss = 0.1043, x_loss = 0.0227, l2_reg_loss = 0.0817, accuracy = 99.88, train_time = 7sec
[i] iter = 197200, loss = 0.1030, x_loss = 0.0213, l2_reg_loss = 0.0816, accuracy = 99.92, train_time = 7sec
[i] iter = 197300, loss = 0.1040, x_loss = 0.0224, l2_reg_loss = 0.0816, accuracy = 99.81, train_time = 7sec
[i] iter = 197400, loss = 0.1028, x_loss = 0.0212, l2_reg_loss = 0.0816, accuracy = 99.94, train_time = 7sec
[i] iter = 197500, loss = 0.1015, x_loss = 0.0199, l2_reg_loss = 0.0816, accuracy = 99.97, train_time = 7sec
[i] iter = 197600, loss = 0.1038, x_loss = 0.0222, l2_reg_loss = 0.0816, accuracy = 99.80, train_time = 7sec
[i] iter = 197700, loss = 0.1043, x_loss = 0.0228, l2_reg_loss = 0.0816, accuracy = 99.83, train_time = 7sec
[i] iter = 197800, loss = 0.1038, x_loss = 0.0223, l2_reg_loss = 0.0815, accuracy = 99.86, train_time = 7sec
[i] iter = 197900, loss = 0.1036, x_loss = 0.0220, l2_reg_loss = 0.0815, accuracy = 99.84, train_time = 7sec
[i] iter = 198000, loss = 0.1038, x_loss = 0.0223, l2_reg_loss = 0.0815, accuracy = 99.83, train_time = 7sec
[i] iter = 198100, loss = 0.1042, x_loss = 0.0227, l2_reg_loss = 0.0815, accuracy = 99.86, train_time = 7sec
[i] iter = 198200, loss = 0.1042, x_loss = 0.0228, l2_reg_loss = 0.0815, accuracy = 99.83, train_time = 7sec
[i] iter = 198300, loss = 0.1026, x_loss = 0.0211, l2_reg_loss = 0.0815, accuracy = 99.95, train_time = 7sec
[i] iter = 198400, loss = 0.1024, x_loss = 0.0210, l2_reg_loss = 0.0815, accuracy = 99.91, train_time = 7sec
